tenure,event,is_male,is_senior,partner,dependents,phone,internet_fiber,internet_dsl,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,contract_1yr,contract_2yr,pay_echeck,paperless,MonthlyCharges_z,burr12_survival,burr12_hazard,burr12_churn_prob,burr12_strat_prob
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4840207055686052,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
56,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1.3894112907887302,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
15,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.8708972463332713,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
12,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.3095207867614798,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
54,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0.1712356671161295,0.6752256920763566,0.003180258311786613,0.03441034838970081,0.03441034838970081
7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0.06819761982049313,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
33,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.7096925594352601,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
16,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4840207055686052,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
21,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0.0017214602749214547,0.7822470612896891,0.006546583090128551,0.06419686154369075,0.06419686154369075
30,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0.3341022580027798,0.7428424163487329,0.0050683354621543905,0.051833777579476825,0.051833777579476825
3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.4752449844645551,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
11,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.26928800244584783,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
62,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1.6702730648687705,0.6592190846564381,0.0028311702861325673,0.03096578220998969,0.03096578220998969
18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.522244497307309,0.798585597100695,0.007259843514731271,0.06980238681281059,0.06980238681281059
6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5039635534322768,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
46,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1.206601852038408,0.6938140321924815,0.003628947567853564,0.038730988089776375,0.038730988089776375
21,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.6415544959010488,0.7822470612896891,0.006546583090128551,0.06419686154369075,0.06419686154369075
68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.351068386477462,0.6485447168747005,0.0026161967996319807,0.028807250213664037,0.028807250213664037
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,-0.4885402163736694,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
25,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.32579273805958336,0.7632263722784222,0.005792955912006608,0.05802443652851541,0.05802443652851541
24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4973159374777196,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
30,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.6714687676965563,0.7428424163487329,0.0050683354621543905,0.051833777579476825,0.051833777579476825
2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.5235593127076592,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
51,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1.3960589067432874,0.681854139199785,0.003334724055742794,0.03591111081215892,0.03591111081215892
57,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0.6548497278101634,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3211541146819548,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
72,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0.6282592639919348,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.36567843378692644,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
28,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1.0570304930608718,0.7506071373425116,0.0053347764644180165,0.05414016114784159,0.05414016114784159
29,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1.120182844629165,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
70,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1.206601852038408,0.6452021175658147,0.002551672337160255,0.02815370280249474,0.02815370280249474
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4823588015799658,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
59,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0.972273389640268,0.6649614286359096,0.0029526183444970946,0.03217256791019485,0.03217256791019485
13,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1.012159085367611,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.31914512210502655,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
62,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.5385164486054129,0.6592190846564381,0.0028311702861325673,0.03096578220998969,0.03096578220998969
21,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,-0.15117370667989322,0.7822470612896891,0.006546583090128551,0.06419686154369075,0.06419686154369075
2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.13123085881622165,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6929544069763023,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
4,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.7063687514579813,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4806968975913266,0.7929113200145855,0.0070048485392757275,0.06782398836650938,0.06782398836650938
30,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.6764544796624743,0.7428424163487329,0.0050683354621543905,0.051833777579476825,0.051833777579476825
67,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.5089492653981946,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
72,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1.2581208756862265,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
53,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4923302255118018,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.5039635534322768,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
71,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1.0204686053108076,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
50,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0.6432163998896885,0.6841504128114664,0.003389643293482253,0.03644129666249096,0.03644129666249096
56,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1.2764018195612585,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.4852164083963908,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
2,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0.7894639508899459,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
24,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,-0.3339831454302153,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
46,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4906683215231624,0.6938140321924815,0.003628947567853564,0.038730988089776375,0.038730988089776375
71,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1.7101587605961137,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,-1.1167399240793217,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
69,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3410969625456262,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
71,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0.6448783038783277,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0.880868670265107,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
56,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0.6930735195488672,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
56,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.44912072180718,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.48865932894623415,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.3045350747955617,0.7506071373425116,0.0053347764644180165,0.05414016114784159,0.05414016114784159
19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4823588015799658,0.7929113200145855,0.0070048485392757275,0.06782398836650938,0.06782398836650938
66,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,-0.03151661949786415,0.6519909407703324,0.0026840999053434323,0.029492182160968494,0.029492182160968494
17,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,-0.09466897106615718,0.8045134998853144,0.007534869537132169,0.07190499047148602,0.07190499047148602
52,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.2978874588410045,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
19,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,-0.21931177021410408,0.7929113200145855,0.0070048485392757275,0.06782398836650938,0.06782398836650938
36,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0.6997211355034241,0.7220842981429184,0.004410087057617903,0.045979950318991825,0.045979950318991825
7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1762213790820471,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
72,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1.3329065551749946,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
67,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1.5456302657208236,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
34,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1.1650542523224257,0.7286243341114813,0.004609291590527576,0.04777537654084685,0.04777537654084685
57,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1.012159085367611,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
7,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0.7130163674125386,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1.1966304281065723,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5039635534322768,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
69,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1.3029922833794871,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
50,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1.3162875152886018,0.6841504128114664,0.003389643293482253,0.03644129666249096,0.03644129666249096
10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.505625457420916,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3145064987273976,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
14,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.7146782714011778,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
70,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,-0.49684973631686585,0.6452021175658147,0.002551672337160255,0.02815370280249474,0.02815370280249474
64,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1.4675207782547772,0.6555468612609421,0.002755656035094927,0.030210834407233156,0.030210834407233156
66,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.8343353585832071,0.6519909407703324,0.0026840999053434323,0.029492182160968494,0.029492182160968494
71,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0.5717545283781987,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
20,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.8359972625718463,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
72,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0.4836736169803161,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
71,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,-0.02486900354330712,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
38,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1.2082637560270477,0.7158758576100376,0.0042276442662364,0.04431696426317133,0.04431696426317133
28,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0.8359972625718463,0.7506071373425116,0.0053347764644180165,0.05414016114784159,0.05414016114784159
17,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0.38728318563923747,0.8045134998853144,0.007534869537132169,0.07190499047148602,0.07190499047148602
33,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,-0.8541590938743137,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
23,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,-1.0037304528518498,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
58,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,-1.5039635534322768,0.6669419291751147,0.0029954745981990286,0.0325962586220786,0.0325962586220786
70,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1.317949419277241,0.6452021175658147,0.002551672337160255,0.02815370280249474,0.02815370280249474
4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.18951661099116163,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
45,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.477373089614048,0.6963590108821652,0.0036942216775406023,0.039349803973645514,0.039349803973645514
10,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.1728975711047687,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
36,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5072873614095552,0.7220842981429184,0.004410087057617903,0.045979950318991825,0.045979950318991825
54,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0.1695737631274903,0.6752256920763566,0.003180258311786613,0.03441034838970081,0.03441034838970081
23,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.1694546505549253,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
41,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0.45043553720753027,0.7071206594283597,0.003981008341391358,0.042040010297382246,0.042040010297382246
5,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.22109278677530825,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
27,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,-0.6298020554080092,0.7546760980475697,0.005479040808994945,0.05537422178102336,0.05537422178102336
1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1.0321019332312824,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
67,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,-0.9671685651017854,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
72,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0.8227020306627317,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
56,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.3244779226592331,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
44,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,-1.3278017306365117,0.6989597866938809,0.0037619201221218337,0.03998903582240876,0.03998903582240876
66,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1.1966304281065723,0.6519909407703324,0.0026840999053434323,0.029492182160968494,0.029492182160968494
34,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,-0.013235675622831794,0.7286243341114813,0.004609291590527576,0.04777537654084685,0.04777537654084685
69,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1.347863691072748,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1.2514732597316691,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5006397454549982,0.7099691459680679,0.004059910336396862,0.04277208089669704,0.04277208089669704
30,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.343954569362051,0.7428424163487329,0.0050683354621543905,0.051833777579476825,0.051833777579476825
11,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0.18951661099116163,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4856826095572444,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
11,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0.15129281925245772,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
64,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4956540334890804,0.6555468612609421,0.002755656035094927,0.030210834407233156,0.030210834407233156
72,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0.31914512210502655,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
72,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0.9390353098674822,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.45197832862360493,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
15,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0.026650020104510834,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
60,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0.5235593127076592,0.6630148153227823,0.0029109829180785306,0.031759872056746574,0.031759872056746574
56,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,-0.40212120896442616,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4607540497276552,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
3,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5086021768099055,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
49,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.42040215283945853,0.6864927538867036,0.0034464244917631367,0.03698759780359384,0.03698759780359384
2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.5119259847871843,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
6,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1.1085495167086903,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
70,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1.666949256891492,0.6452021175658147,0.002551672337160255,0.02815370280249474,0.02815370280249474
12,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1.6004730973459205,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
52,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1.317949419277241,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
72,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1.6237397531868707,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.4690635696708516,0.7099691459680679,0.004059910336396862,0.04277208089669704,0.04277208089669704
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20281184290027615,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
3,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0.7329592152762099,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
40,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0.8891781902083034,0.7099691459680679,0.004059910336396862,0.04277208089669704,0.04277208089669704
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,-0.49684973631686585,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
30,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4956540334890804,0.7428424163487329,0.0050683354621543905,0.051833777579476825,0.051833777579476825
23,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1.1650542523224257,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.322468930082305,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
44,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1.3079779953454052,0.6989597866938809,0.0037619201221218337,0.03998903582240876,0.03998903582240876
65,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1.4741683942093344,0.6537547892731487,0.002719403042122667,0.02984713825493901,0.02984713825493901
7,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,-0.5516925679419624,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
72,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.3194922106933153,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
8,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1.175025676254262,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
16,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0.013354788195396781,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
66,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1.1534209244019509,0.6519909407703324,0.0026840999053434323,0.029492182160968494,0.029492182160968494
1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.22441659475258666,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
3,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-0.29575935369151163,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
53,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0.9672876776743504,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
8,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,-0.013235675622831794,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
69,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1.449239834379745,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
5,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.6814401916283919,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
72,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1.4176636585955984,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
13,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,-0.5334116240669303,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0.6930735195488672,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
54,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.880868670265107,0.6752256920763566,0.003180258311786613,0.03441034838970081,0.03441034838970081
